Periodo,Grupo,Producto,Super,Precio
Sep25,Alimentos y bebidas,Leonesa Schneck 1 kg.,Macro,617.8
Sep25,Alimentos y bebidas,Leonesa Schneck 1 kg.,Micro Macro,667.22
Sep25,Alimentos y bebidas,Leonesa Schneck 1 kg.,Red Market,615.0
Sep25,Alimentos y bebidas,Leonesa Schneck 1 kg.,Ta - Ta,690.0
Sep25,Alimentos y bebidas,Leonesa Schneck 1 kg.,Tienda Inglesa,750.0
Sep25,Alimentos y bebidas,Manteca Calcar Envase 200 grs.,Red Expres,72.0
Sep25,Alimentos y bebidas,Manteca Calcar Envase 200 grs.,Red Market,77.0
Sep25,Alimentos y bebidas,Manteca Conaprole sin sal Envase 200 grs.,Devoto,98.0
Sep25,Alimentos y bebidas,Manteca Conaprole sin sal Envase 200 grs.,Devoto Express,98.0
Sep25,Alimentos y bebidas,Manteca Conaprole sin sal Envase 200 grs.,Disco,98.0
Sep25,Alimentos y bebidas,Manteca Conaprole sin sal Envase 200 grs.,El Clon,115.0
Sep25,Alimentos y bebidas,Manteca Conaprole sin sal Envase 200 grs.,El Dorado,103.0
Sep25,Alimentos y bebidas,Manteca Conaprole sin sal Envase 200 grs.,Farmashop,122.0
Sep25,Alimentos y bebidas,Manteca Conaprole sin sal Envase 200 grs.,Macro,105.06
Sep25,Alimentos y bebidas,Manteca Conaprole sin sal Envase 200 grs.,Micro Macro,113.47
Sep25,Alimentos y bebidas,Manteca Conaprole sin sal Envase 200 grs.,Red Expres,109.0
Sep25,Alimentos y bebidas,Manteca Conaprole sin sal Envase 200 grs.,Red Market,110.0
Sep25,Alimentos y bebidas,Manteca Conaprole sin sal Envase 200 grs.,Ta - Ta,101.0
Sep25,Alimentos y bebidas,Manteca Conaprole sin sal Envase 200 grs.,Tienda Inglesa,104.0
Sep25,Alimentos y bebidas,Manteca Kasdorf Envase 200 grs.,El Clon,105.0
Sep25,Alimentos y bebidas,Manteca Kasdorf Envase 200 grs.,El Dorado,99.9
Sep25,Alimentos y bebidas,Manteca Kasdorf Envase 200 grs.,Frog,104.0
Sep25,Alimentos y bebidas,Manteca Kasdorf Envase 200 grs.,Kinko,114.0
Sep25,Alimentos y bebidas,Manteca Kasdorf Envase 200 grs.,Red Expres,103.0
Sep25,Alimentos y bebidas,Manteca Kasdorf Envase 200 grs.,Red Market,105.0
Sep25,Alimentos y bebidas,Margarina Adorita Envase 250 grs.,Devoto,49.0
Sep25,Alimentos y bebidas,Margarina Adorita Envase 250 grs.,Devoto Express,50.0
Sep25,Alimentos y bebidas,Margarina Adorita Envase 250 grs.,Disco,49.0
Sep25,Alimentos y bebidas,Margarina Adorita Envase 250 grs.,El Clon,52.0
Sep25,Alimentos y bebidas,Margarina Adorita Envase 250 grs.,El Dorado,59.9
Sep25,Alimentos y bebidas,Margarina Adorita Envase 250 grs.,Macro,51.3
Sep25,Alimentos y bebidas,Margarina Adorita Envase 250 grs.,Micro Macro,55.41
Sep25,Alimentos y bebidas,Margarina Adorita Envase 250 grs.,Red Expres,55.0
Sep25,Alimentos y bebidas,Margarina Adorita Envase 250 grs.,Red Market,56.5
Sep25,Alimentos y bebidas,Margarina Adorita Envase 250 grs.,Ta - Ta,54.0
Sep25,Alimentos y bebidas,Margarina Adorita Envase 250 grs.,Tienda Inglesa,51.0
Sep25,Alimentos y bebidas,Margarina Doriana nueva Envase 250 grs.,Red Expres,75.0
Sep25,Alimentos y bebidas,Margarina Doriana nueva Envase 250 grs.,Red Market,93.0
Sep25,Alimentos y bebidas,Margarina Doriana nueva Envase 250 grs.,Tienda Inglesa,82.0
Sep25,Alimentos y bebidas,Margarina Qualy Envase 250 grs.,Devoto,61.0
Sep25,Alimentos y bebidas,Margarina Qualy Envase 250 grs.,Devoto Express,63.0
Sep25,Alimentos y bebidas,Margarina Qualy Envase 250 grs.,Disco,61.0
Sep25,Alimentos y bebidas,Margarina Qualy Envase 250 grs.,Macro,52.99
Sep25,Alimentos y bebidas,Margarina Qualy Envase 250 grs.,Micro Macro,57.22
Sep25,Alimentos y bebidas,Margarina Qualy Envase 250 grs.,Red Expres,62.0
Sep25,Alimentos y bebidas,Margarina Qualy Envase 250 grs.,Red Market,54.0
Sep25,Alimentos y bebidas,Margarina Qualy Envase 250 grs.,Ta - Ta,62.0
Sep25,Alimentos y bebidas,Margarina Qualy Envase 250 grs.,Tienda Inglesa,65.0
Sep25,Alimentos y bebidas,Mayonesa común Hellmans Envase 500 grs.,Devoto,126.5
Sep25,Alimentos y bebidas,Mayonesa común Hellmans Envase 500 grs.,Devoto Express,142.0
Sep25,Alimentos y bebidas,Mayonesa común Hellmans Envase 500 grs.,Disco,116.0
Sep25,Alimentos y bebidas,Mayonesa común Hellmans Envase 500 grs.,El Clon,125.0
Sep25,Alimentos y bebidas,Mayonesa común Hellmans Envase 500 grs.,El Dorado,115.0
Sep25,Alimentos y bebidas,Mayonesa común Hellmans Envase 500 grs.,Macro,112.01
Sep25,Alimentos y bebidas,Mayonesa común Hellmans Envase 500 grs.,Micro Macro,116.49
Sep25,Alimentos y bebidas,Mayonesa común Hellmans Envase 500 grs.,Red Expres,135.0
Sep25,Alimentos y bebidas,Mayonesa común Hellmans Envase 500 grs.,Red Market,112.0
Sep25,Alimentos y bebidas,Mayonesa común Hellmans Envase 500 grs.,Ta - Ta,139.0
Sep25,Alimentos y bebidas,Mayonesa común Hellmans Envase 500 grs.,Tienda Inglesa,140.0
Sep25,Alimentos y bebidas,Mayonesa común Uruguay Envase 500 grs.,Devoto,88.0
Sep25,Alimentos y bebidas,Mayonesa común Uruguay Envase 500 grs.,Devoto Express,101.5
Sep25,Alimentos y bebidas,Mayonesa común Uruguay Envase 500 grs.,Disco,88.0
Sep25,Alimentos y bebidas,Mayonesa común Uruguay Envase 500 grs.,El Clon,79.0
Sep25,Alimentos y bebidas,Mayonesa común Uruguay Envase 500 grs.,El Dorado,79.0
Sep25,Alimentos y bebidas,Mayonesa común Uruguay Envase 500 grs.,Frog,96.0
Sep25,Alimentos y bebidas,Mayonesa común Uruguay Envase 500 grs.,Kinko,120.0
Sep25,Alimentos y bebidas,Mayonesa común Uruguay Envase 500 grs.,Macro,102.07
Sep25,Alimentos y bebidas,Mayonesa común Uruguay Envase 500 grs.,Micro Macro,106.15
Sep25,Alimentos y bebidas,Mayonesa común Uruguay Envase 500 grs.,Red Expres,96.0
Sep25,Alimentos y bebidas,Mayonesa común Uruguay Envase 500 grs.,Red Market,95.0
Sep25,Alimentos y bebidas,Mayonesa común Uruguay Envase 500 grs.,Ta - Ta,97.0
Sep25,Alimentos y bebidas,Mayonesa común Uruguay Envase 500 grs.,Tienda Inglesa,119.0
Sep25,Alimentos y bebidas,Mermelada de durazno El Hogar Envase 500 grs.,El Dorado,89.0
Sep25,Alimentos y bebidas,Mermelada de durazno El Hogar Envase 500 grs.,Red Expres,69.0
Sep25,Alimentos y bebidas,Mermelada de durazno El Hogar Envase 500 grs.,Red Market,95.0
Sep25,Alimentos y bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Devoto,126.0
Sep25,Alimentos y bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Devoto Express,131.0
Sep25,Alimentos y bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Disco,126.0
Sep25,Alimentos y bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,El Clon,125.0
Sep25,Alimentos y bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,El Dorado,127.0
Sep25,Alimentos y bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Frog,126.0
Sep25,Alimentos y bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Kinko,135.0
Sep25,Alimentos y bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Macro,120.99
Sep25,Alimentos y bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Micro Macro,130.66
Sep25,Alimentos y bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Red Expres,125.0
Sep25,Alimentos y bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Red Market,128.5
Sep25,Alimentos y bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Ta - Ta,126.0
Sep25,Alimentos y bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Tienda Inglesa,130.0
Sep25,Alimentos y bebidas,Nalga vacuna Con Hueso - Sin Marca 1 kg.,Macro,517.0
Sep25,Alimentos y bebidas,Nalga vacuna Con Hueso - Sin Marca 1 kg.,Micro Macro,517.0
Sep25,Alimentos y bebidas,Nalga vacuna Sin Hueso - Sin Marca 1 kg.,Devoto,379.0
Sep25,Alimentos y bebidas,Nalga vacuna Sin Hueso - Sin Marca 1 kg.,Devoto Express,380.0
Sep25,Alimentos y bebidas,Nalga vacuna Sin Hueso - Sin Marca 1 kg.,Disco,379.0
Sep25,Alimentos y bebidas,Nalga vacuna Sin Hueso - Sin Marca 1 kg.,Macro,547.0
Sep25,Alimentos y bebidas,Nalga vacuna Sin Hueso - Sin Marca 1 kg.,Micro Macro,547.0
Sep25,Alimentos y bebidas,Nalga vacuna Sin Hueso - Sin Marca 1 kg.,Red Expres,409.0
Sep25,Alimentos y bebidas,Nalga vacuna Sin Hueso - Sin Marca 1 kg.,Red Market,494.0
Sep25,Alimentos y bebidas,Nalga vacuna Sin Hueso - Sin Marca 1 kg.,Ta - Ta,399.0
Sep25,Alimentos y bebidas,Paleta vacuna Con Hueso - Sin Marca 1 kg.,Devoto,410.0
Sep25,Alimentos y bebidas,Paleta vacuna Con Hueso - Sin Marca 1 kg.,Devoto Express,425.0
Sep25,Alimentos y bebidas,Paleta vacuna Con Hueso - Sin Marca 1 kg.,Disco,410.0
Sep25,Alimentos y bebidas,Paleta vacuna Con Hueso - Sin Marca 1 kg.,Macro,417.0
Sep25,Alimentos y bebidas,Paleta vacuna Con Hueso - Sin Marca 1 kg.,Micro Macro,417.0
Sep25,Alimentos y bebidas,Paleta vacuna Con Hueso - Sin Marca 1 kg.,Red Expres,329.0
Sep25,Alimentos y bebidas,Paleta vacuna Con Hueso - Sin Marca 1 kg.,Red Market,339.0
Sep25,Alimentos y bebidas,Paleta vacuna Con Hueso - Sin Marca 1 kg.,Tienda Inglesa,419.0
Sep25,Alimentos y bebidas,Paleta vacuna Sin Hueso - Sin Marca 1 kg.,Devoto,355.0
Sep25,Alimentos y bebidas,Paleta vacuna Sin Hueso - Sin Marca 1 kg.,Devoto Express,366.0
Sep25,Alimentos y bebidas,Paleta vacuna Sin Hueso - Sin Marca 1 kg.,Disco,355.0
Sep25,Alimentos y bebidas,Paleta vacuna Sin Hueso - Sin Marca 1 kg.,Macro,472.0
Sep25,Alimentos y bebidas,Paleta vacuna Sin Hueso - Sin Marca 1 kg.,Micro Macro,472.0
Sep25,Alimentos y bebidas,Paleta vacuna Sin Hueso - Sin Marca 1 kg.,Red Market,389.0
Sep25,Alimentos y bebidas,Paleta vacuna Sin Hueso - Sin Marca 1 kg.,Ta - Ta,309.0
Sep25,Alimentos y bebidas,Paleta vacuna Sin Hueso - Sin Marca 1 kg.,Tienda Inglesa,419.0
Sep25,Alimentos y bebidas,Pan de molde lacteado Bimbo Paquete 330 grs.,El Dorado,139.9
Sep25,Alimentos y bebidas,Pan de molde lacteado Bimbo Paquete 330 grs.,Red Expres,131.0
Sep25,Alimentos y bebidas,Pan de molde lacteado Bimbo Paquete 330 grs.,Red Market,119.0
Sep25,Alimentos y bebidas,Pan de molde lacteado Bimbo Paquete 330 grs.,Ta - Ta,139.0
Sep25,Alimentos y bebidas,Pan de molde lacteado Bimbo Paquete 330 grs.,Tienda Inglesa,140.0
Sep25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Devoto,139.0
Sep25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Devoto Express,145.0
Sep25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Disco,139.0
Sep25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,El Dorado,129.0
Sep25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Macro,125.72
Sep25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Micro Macro,135.77
Sep25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Red Expres,114.0
Sep25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Red Market,119.0
Sep25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Ta - Ta,131.0
Sep25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Tienda Inglesa,140.0
Sep25,Alimentos y bebidas,Pan de molde lacteado Pan Catalán Paquete 330 grs.,Red Expres,76.0
Sep25,Alimentos y bebidas,Pan de molde lacteado Pan Catalán Paquete 330 grs.,Red Market,65.0
Sep25,Alimentos y bebidas,Pan de molde lacteado Pan Catalán Paquete 330 grs.,Tienda Inglesa,76.0
Sep25,Alimentos y bebidas,Pan flauta Sin marca Unidad aprox215 grs.,Devoto,87.0
Sep25,Alimentos y bebidas,Pan flauta Sin marca Unidad aprox215 grs.,Devoto Express,87.0
Sep25,Alimentos y bebidas,Pan flauta Sin marca Unidad aprox215 grs.,Disco,87.0
Sep25,Alimentos y bebidas,Pan flauta Sin marca Unidad aprox215 grs.,Red Market,79.0
Sep25,Alimentos y bebidas,Peceto vacuno Sin Marca 1 kg.,Devoto,475.0
Sep25,Alimentos y bebidas,Peceto vacuno Sin Marca 1 kg.,Devoto Express,489.0
Sep25,Alimentos y bebidas,Peceto vacuno Sin Marca 1 kg.,Disco,475.0
Sep25,Alimentos y bebidas,Peceto vacuno Sin Marca 1 kg.,Macro,539.0
Sep25,Alimentos y bebidas,Peceto vacuno Sin Marca 1 kg.,Micro Macro,531.51
Sep25,Alimentos y bebidas,Peceto vacuno Sin Marca 1 kg.,Red Expres,499.0
Sep25,Alimentos y bebidas,Peceto vacuno Sin Marca 1 kg.,Red Market,474.0
Sep25,Alimentos y bebidas,Peceto vacuno Sin Marca 1 kg.,Ta - Ta,399.0
Sep25,Alimentos y bebidas,Peceto vacuno Sin Marca 1 kg.,Tienda Inglesa,399.0
Sep25,Alimentos y bebidas,Pescado fresco bifes de merluz - sin marca 1 kg.,Devoto,329.0
Sep25,Alimentos y bebidas,Pescado fresco bifes de merluz - sin marca 1 kg.,Devoto Express,329.0
Sep25,Alimentos y bebidas,Pescado fresco bifes de merluz - sin marca 1 kg.,Disco,329.0
Sep25,Alimentos y bebidas,Pescado fresco bifes de merluz - sin marca 1 kg.,Tienda Inglesa,439.0
Sep25,Alimentos y bebidas,Pollo entero fresco con menudos Avícola del Oeste 1 kg.,Devoto,192.0
Sep25,Alimentos y bebidas,Pollo entero fresco con menudos Avícola del Oeste 1 kg.,Devoto Express,198.0
Sep25,Alimentos y bebidas,Pollo entero fresco con menudos Avícola del Oeste 1 kg.,Disco,192.0
Sep25,Alimentos y bebidas,Pollo entero fresco con menudos Avícola del Oeste 1 kg.,Macro,170.09
Sep25,Alimentos y bebidas,Pollo entero fresco con menudos Avícola del Oeste 1 kg.,Micro Macro,170.09
Sep25,Alimentos y bebidas,Pollo entero fresco con menudos Avícola del Oeste 1 kg.,Red Market,159.0
Sep25,Alimentos y bebidas,Pollo entero fresco con menudos Avícola del Oeste 1 kg.,Ta - Ta,205.0
Sep25,Alimentos y bebidas,Pollo entero fresco con menudos Avícola del Oeste 1 kg.,Tienda Inglesa,209.0
Sep25,Alimentos y bebidas,Pollo entero fresco con menudos Tres Arroyos 1 kg.,Tienda Inglesa,209.0
Sep25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Devoto,102.0
Sep25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Devoto Express,106.0
Sep25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Disco,102.0
Sep25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,El Clon,99.0
Sep25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,El Dorado,102.0
Sep25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Farmashop,100.0
Sep25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Frog,101.0
Sep25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Macro,98.72
Sep25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Micro Macro,106.62
Sep25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Red Expres,97.0
Sep25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Red Market,98.5
Sep25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Ta - Ta,98.0
Sep25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Tienda Inglesa,103.0
Sep25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Devoto,74.0
Sep25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Devoto Express,76.5
Sep25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Disco,73.0
Sep25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",El Clon,65.0
Sep25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",El Dorado,69.0
Sep25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Frog,83.0
Sep25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Macro,79.0
Sep25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Micro Macro,85.31
Sep25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Red Expres,70.0
Sep25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Red Market,67.0
Sep25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Ta - Ta,79.0
Sep25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Tienda Inglesa,79.0
Sep25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Devoto,102.0
Sep25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Devoto Express,106.0
Sep25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Disco,102.0
Sep25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,El Clon,78.0
Sep25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,El Dorado,89.9
Sep25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Frog,103.0
Sep25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Macro,90.11
Sep25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Micro Macro,90.11
Sep25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Red Expres,93.0
Sep25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Red Market,79.0
Sep25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Ta - Ta,99.0
Sep25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Tienda Inglesa,113.0
Sep25,Alimentos y bebidas,Queso rallado Artesano Paquete 80 grs.,Frog,158.0
Sep25,Alimentos y bebidas,Queso rallado Artesano Paquete 80 grs.,Kinko,160.0
Sep25,Alimentos y bebidas,Queso rallado Artesano Paquete 80 grs.,Macro,137.35
Sep25,Alimentos y bebidas,Queso rallado Artesano Paquete 80 grs.,Micro Macro,148.34
Sep25,Alimentos y bebidas,Queso rallado Artesano Paquete 80 grs.,Red Expres,143.0
Sep25,Alimentos y bebidas,Queso rallado Artesano Paquete 80 grs.,Red Market,132.0
Sep25,Alimentos y bebidas,Queso rallado Artesano Paquete 80 grs.,Ta - Ta,145.0
Sep25,Alimentos y bebidas,Queso rallado Artesano Paquete 80 grs.,Tienda Inglesa,149.0
Sep25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Devoto,126.0
Sep25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Devoto Express,132.0
Sep25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Disco,126.0
Sep25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,El Clon,99.0
Sep25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,El Dorado,124.9
Sep25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Frog,118.0
Sep25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Kinko,115.0
Sep25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Macro,102.5
Sep25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Micro Macro,110.7
Sep25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Red Expres,109.0
Sep25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Red Market,100.5
Sep25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Ta - Ta,125.0
Sep25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Tienda Inglesa,130.0
Sep25,Alimentos y bebidas,Queso rallado Milky Paquete 80 grs.,Devoto,114.0
Sep25,Alimentos y bebidas,Queso rallado Milky Paquete 80 grs.,Devoto Express,120.0
Sep25,Alimentos y bebidas,Queso rallado Milky Paquete 80 grs.,Disco,114.0
Sep25,Alimentos y bebidas,Queso rallado Milky Paquete 80 grs.,Frog,110.0
Sep25,Alimentos y bebidas,Queso rallado Milky Paquete 80 grs.,Macro,108.62
Sep25,Alimentos y bebidas,Queso rallado Milky Paquete 80 grs.,Red Expres,110.0
Sep25,Alimentos y bebidas,Queso rallado Milky Paquete 80 grs.,Tienda Inglesa,120.0
Sep25,Alimentos y bebidas,Rueda Vacuna Con Hueso - Sin Marca 1 kg,Macro,492.0
Sep25,Alimentos y bebidas,Rueda Vacuna Con Hueso - Sin Marca 1 kg,Micro Macro,492.0
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Devoto,64.0
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Devoto Express,66.0
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Disco,64.0
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,El Clon,52.0
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Macro,56.6
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Micro Macro,61.13
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Red Expres,59.0
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Red Market,52.0
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Ta - Ta,64.0
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Tienda Inglesa,66.0
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Torrevieja Paquete 500 grs.,El Dorado,59.9
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Torrevieja Paquete 500 grs.,Red Expres,46.0
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Urusal Paquete 500 grs.,Devoto,58.0
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Urusal Paquete 500 grs.,Devoto Express,60.0
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Urusal Paquete 500 grs.,Disco,58.0
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Urusal Paquete 500 grs.,Red Expres,53.0
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Urusal Paquete 500 grs.,Red Market,53.0
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Urusal Paquete 500 grs.,Ta - Ta,57.0
Sep25,Alimentos y bebidas,Sal fina yodada fluorada Urusal Paquete 500 grs.,Tienda Inglesa,60.0
Sep25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Devoto,53.0
Sep25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Devoto Express,55.0
Sep25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Disco,53.0
Sep25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,El Clon,45.0
Sep25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,El Dorado,53.0
Sep25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Frog,48.0
Sep25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Macro,48.13
Sep25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Micro Macro,51.98
Sep25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Red Expres,45.0
Sep25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Red Market,43.9
Sep25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Ta - Ta,52.0
Sep25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Tienda Inglesa,55.0
Sep25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Devoto,42.0
Sep25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Devoto Express,44.0
Sep25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Disco,42.0
Sep25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,El Dorado,43.0
Sep25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Farmashop,34.0
Sep25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Macro,44.56
Sep25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Micro Macro,48.13
Sep25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Red Expres,40.0
Sep25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Red Market,39.0
Sep25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Ta - Ta,43.0
Sep25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Tienda Inglesa,45.0
Sep25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Devoto,75.0
Sep25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Devoto Express,78.0
Sep25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Disco,75.0
Sep25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,El Clon,79.0
Sep25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,El Dorado,74.9
Sep25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Macro,72.7
Sep25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Micro Macro,78.52
Sep25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Red Expres,72.0
Sep25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Red Market,59.0
Sep25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Ta - Ta,75.0
Sep25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Tienda Inglesa,80.0
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Devoto,134.5
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Devoto Express,137.5
Sep25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Disco,134.5
